,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,job
13,0.3224122387066669,0.37979326808499464,0.32608608002584116,0.014421635028835648,-0.001798583114131329,0.04852197904361059,-0.05594014643840399,0.015552388057232407,-0.05542103997874203,-0.01603680726184015,-0.003912691079216262,0.04665914071937991,0.007035992152822624,-0.07205218163596036,-0.010188254029570713,-0.04261589582138493,-0.024318223288323775,-0.011447018049981314,-0.07308509219182097,-0.01703070204151903,"ux,designer"
14,0.3539714438375683,0.2471271618241152,0.1893276721542222,0.01917431034032685,-0.0016593258450993847,-0.02458478239990709,0.044404730730582494,-0.05045403069775289,-0.022416530398796732,-0.1747242124470774,0.03936412594844708,-0.13728891220168146,0.022738688229012233,0.1762208065665583,-0.0798126343221949,0.21417064757801735,-0.04798907343042254,0.386493128796892,0.26155464374809656,-0.07306803760721531,"ux,designer"
15,0.4005060014800217,0.44377742040970175,0.42471896605507325,0.07114863660121025,-0.042356553847665304,0.03415425159611344,-0.06076820054562676,0.08786881481341345,-0.052119993990258795,-0.05780461608218384,0.03903305451910945,0.011596497678417004,-0.026141497471631768,0.041377138399443736,0.008704661430267158,-0.036479345978007977,-0.0762485914084269,-0.01465559729560762,-0.05965171665241199,-0.024038162955082452,"ux,designer"
16,0.3288941857425574,0.42798061042564634,0.39494421553709363,0.04419395007983709,-0.06730785070693356,-0.013820790362224283,-0.1081236136166752,0.11237327805245687,-0.04408220064097677,-0.033672987122506125,-0.004961107532017719,0.03694000286611371,-0.016345083038373356,-0.027332307833111687,0.03980257122354395,-0.010220230268088819,0.06659561272289531,-0.009019091465469762,-0.08796683672276898,-0.01615265293511328,"ux,designer"
17,0.3533444104757244,0.4023101936057216,0.3516734827678135,0.016933711470148917,-0.035433767721314645,0.00772122651182894,0.02092055271234565,-0.0010286848957528458,0.010579801222448946,-0.09779212033221245,-0.03559303663609803,-0.025187499199451624,0.03487450322161059,0.1347791748566647,-0.04563795366318535,0.005342886801691274,-0.033096348972808026,0.02529431613687955,0.03440392864865684,-0.01542273138516307,"ux,designer"
18,0.3776094764103321,0.3987665191951065,0.3025227350097654,0.0336534385651114,-0.044486369724193536,-0.04209613299505745,-0.0560159996951372,0.06806825114693743,-0.06212388122893138,-0.1082319219348313,0.0589819678537533,-0.031466144368490066,0.03557578148063906,0.006477141137753438,-0.06484688692573473,-0.027410297204808136,0.01100246342310622,0.021019107279525804,-0.059039847293845725,-0.018901870485309093,"ux,designer"
19,0.27714843796070315,0.2710603754846145,0.2818443107091637,0.01774027362095761,-0.003996997162353862,0.01877575996696985,-0.0678779501314319,0.054558913713426443,-0.044097955602923476,0.05432434628063094,0.0563342890470083,0.026433323852419532,-0.02902529965554891,-0.015879013027229306,0.0016939497355743498,0.014519628820130057,0.04057334317191399,0.050073665685432894,0.004004011348334488,-0.02477464836826814,"ux,designer"
20,0.25451760237305526,0.13968121450639898,0.2409335412875979,0.016569437311364548,-0.03878535348042552,-0.00992459206540702,-0.06964795251477117,-0.03291338680362226,-0.06405808096005157,0.04654635124448177,0.027178499324403638,0.09216697547835605,-0.04020202039116021,0.005898205907599124,-0.03421885830532543,0.003856995288406182,0.049437190784471716,0.04106160497734787,-0.007077299194264978,0.020201453867161066,"ux,designer"
21,0.3244347538577228,0.29708599671407065,0.34285395775233146,-0.021522756882057646,0.014343643738295282,-0.0026363843243884704,-0.0201729363240233,-0.032464702065630964,-0.03724443186281485,0.038831956120348066,-0.04155126756926959,0.05634347798285571,-0.07590472204623396,-0.009268276767591887,0.016240729136771465,-0.027387919288977877,0.038507381814506796,0.029298153672368987,-0.11213616580344463,0.036862251112297996,"ux,designer"
22,0.3259581220235813,0.33529656213767733,0.264868828822958,-0.002404826196470235,0.005820006647612875,0.008780733680491249,-0.07671277214539222,0.037502932913901596,-0.06568029711082111,-0.0008480092013568269,0.03807324792118952,0.024417459999715188,-0.012592602705391073,-0.025941274583007976,0.060296730716678966,0.011634201617698098,0.05222797416403223,0.05976449452471601,-0.1251135313401105,0.07211927946533639,"ux,designer"
23,0.31821799747287516,0.25727873939912116,0.2758090469683137,-0.04017201206811305,0.03844666304329173,-0.04158338956827805,0.08437286666395354,-0.11585431648656794,0.07741736274523368,0.12357245277151867,0.15699092905209544,-0.09659841588909779,0.10203998483541275,-0.13723717469381355,0.2618139811759728,-0.18016912440134897,-0.13254355975152782,-0.3702067162231434,0.2897139411214458,-0.1422585096853208,"ux,designer"
24,0.3738334019769712,0.3118312673822896,0.29912960139228445,0.12451487180990585,0.02139237186838842,-0.01787709148182347,-0.0770045753439034,0.14832012669253153,-0.07897813784769016,-0.0013067015843245171,-0.019268183985614213,-0.006984915435811784,0.08511454121904947,0.014491999215203312,-0.0024026112499006547,-0.022519954406066807,-0.03532108988123309,0.022154305819713147,-0.04736845486605652,0.005917138763311101,"ux,designer"
25,0.39175411257223164,0.4082693716644723,0.409689488807395,0.023926655986586935,-0.0005820583176226556,0.03795099862215515,-0.047063840258852734,0.05853891380236906,-0.0156573267411242,-0.02859024910000505,0.023182624221079137,0.01475328283879207,-0.05485261115424428,-0.021159085956667406,0.017960413992564272,0.005070113870949854,0.006913227749399792,0.03407523753982372,-0.049792769290455445,0.01339323362485048,"ux,designer"
26,0.331526132699483,0.0691945410826099,-0.17164952635869907,0.02007952556293363,-0.17100269112165403,-0.11811784914825155,-0.14218584642049284,0.019391793727410452,-0.029592977550569135,0.0024200067264594635,0.05891714896205978,-0.08009420699667012,0.1093448583143814,-0.030019006880299622,-0.07342350058209653,-0.04122049093527665,0.08529646247138299,0.02867521199566106,-0.017002144952892064,-0.013569673610289457,"data,scientist"
27,0.3204203174245979,0.1886862280892451,-0.1329749822115724,-0.06356424094221115,-0.09702441595146975,-0.07889169858581838,0.06803055432939548,-0.03725216089374779,0.07381677501342557,0.025832040172931246,0.02548767848435769,-0.04179253975840638,0.10271677223842254,0.03298771571989282,-0.05995456877542525,-0.08772474661038014,0.06476502685059966,0.046635330347868244,-0.021905188420513148,0.03298456378620125,"data,scientist"
28,0.38245252740286345,0.17423303653417593,-0.27345085804685393,-0.097200328385227,-0.14723761044235956,-0.20687648638533448,-0.0006016556088209747,-0.11317841037112195,-0.05054586886007558,0.2180554187207629,0.19644609076121328,-0.05569297406826137,-0.05983430083094352,-0.2960165707702529,0.11561965304085052,-0.05535708576410804,-0.3013524975329664,0.3294512418182774,-0.14266357012340894,-0.13351709123930314,"data,scientist"
29,0.267838658333542,0.17343694136605134,-0.19266807990242174,-0.06001312578645618,-0.17241206279503984,-0.11402991593305509,0.08114726650302283,-0.029480351202043054,0.14591273766284069,0.030663344586418215,-0.01864761588644122,0.2630707194410566,-0.3029207728241725,0.3610655234633514,-0.2684567644888072,-0.39893855750003143,-0.21798486771093414,0.04007700760283753,0.0059976735826861895,-0.1062844822218886,"data,scientist"
30,0.29061827694181985,0.17822412141099725,-0.22023677898277583,-0.06845065904867434,-0.19891555623424556,-0.11837075048985737,0.05758808525811321,-0.01374584155956224,0.14771938871297943,0.028523962755442996,-0.012664664533744974,0.27538789852588924,-0.2869586094155977,0.3645566596436,-0.24880214238479975,-0.39190297205189933,-0.2167952876531617,0.039736924190219944,0.017518111518878644,-0.08706379978176611,"data,scientist"
31,0.38245252740286345,0.17423303653417593,-0.27345085804685393,-0.097200328385227,-0.14723761044235956,-0.20687648638533448,-0.0006016556088209747,-0.11317841037112195,-0.05054586886007558,0.2180554187207629,0.19644609076121328,-0.05569297406826137,-0.05983430083094352,-0.2960165707702529,0.11561965304085052,-0.05535708576410804,-0.3013524975329664,0.3294512418182774,-0.14266357012340894,-0.13351709123930314,"data,scientist"
32,0.3509130580286159,0.17490527248729912,-0.2361026009223355,-0.05509021079674645,-0.15203072708346055,-0.09157123466075329,0.020972198815359794,-0.0405485250648822,-0.11133942483292898,0.011018699729404835,-0.006345230672323732,0.30325865093092386,-0.22538611568565534,-0.04059807757056694,0.26443238942410097,0.4157755945039865,-0.027991679229429228,0.040380029163092475,0.16737685327893828,-0.05993946134416802,"data,scientist"
33,0.2585334367844432,0.18453643446600726,-0.13366090774122605,-0.07567470190800771,-0.09930069990823173,-0.0895680774430877,-0.005213987779392378,0.019418461220495075,0.015146772776902134,0.05858883387656856,0.10951147376787786,0.05250401040669325,-0.11836971297636599,0.028243393206629268,-0.027377975368027725,-0.05030447523982124,0.05435973834982929,-0.042940439001383335,0.02042993703064893,0.003234466737403099,"data,scientist"
34,0.38918922796762623,0.1805691226779901,-0.25385177649171015,-0.10045242201929991,-0.13246480529101312,-0.0073831141447826204,-0.011870578522412158,-0.027259134296705713,-0.1312868156599811,-0.018299937394888048,-0.038157676700520796,0.3071705124536739,-0.21240229834444777,0.006115281407921133,0.26554562975099366,0.3926567561690838,0.03904089514940811,-0.0004277253096479777,0.15323603936182034,-0.047253192058872094,"data,scientist"
35,0.3757885430954848,0.2183990144127267,-0.3101307816521361,-0.08783962857961805,-0.2409600454955442,-0.1291391427545226,0.03595773526773207,-0.0633979609961499,-0.04182899247230726,-0.024690705130284027,-0.017302818495417427,0.29573060025021036,-0.19141858814819207,0.029545593566941215,0.17323301879969913,0.262606306473693,0.004166413037217513,-0.025454645959337364,0.17010288001912124,-0.05113322449849862,"data,scientist"
36,0.2949651995082928,0.15869869598947264,-0.1613396384513742,-0.046313777637350874,-0.10033609642771121,-0.055933122331547895,0.010573479189354175,-0.024659647338991637,-0.042924215659585235,0.040601976317273254,0.07083467798171746,0.04570843814505154,-0.11439579444678429,0.004455097063821189,-0.0030200920002763174,0.014930294199264015,-0.0013274276471021507,0.03715332070502119,0.08110810239147527,0.04385216187403061,"data,scientist"
37,0.2873745810052141,0.09627560258276449,-0.13156170971901252,0.04036502996995478,-0.1724190970797763,-0.08113584488463842,-0.020758203886270706,0.0012147356369793052,-0.1075445909504417,-0.17657797443839884,0.01163739974946485,-0.09954608128504312,0.04042990563086872,0.03719930630532608,0.008956610642828527,-0.0448486109645331,0.0012605588308138057,-0.006538659990695776,0.07170037616589302,0.0317173089679739,"data,analyst"
38,0.3233802010416732,0.15818679520982365,-0.27967075610581,-0.06396896845730146,-0.054835673784309424,0.0016832613485643771,-0.04667656186117809,-0.021527574688813823,-0.10752036475773415,-0.05082816506025122,0.06966275057815682,-0.011535625433132168,0.0065859638799630775,0.05379613255201643,0.09673586365735662,-0.030688468529380415,-0.10050510723632869,-0.006564987445492684,0.04373463521829129,-0.047592864307560205,"data,analyst"
39,0.34413916737232175,0.057407320761920566,-0.13368056569493028,0.0918490738149256,-0.28193742669250393,-0.04386472309855164,-0.18014538304208216,0.25618533294206325,0.11309968978048582,0.008430802967054698,0.048201283152920396,-0.0842932268786635,0.04402044463400053,-0.14563544906201606,-0.06605742025364429,-0.053271724544400816,0.04429042817005388,-0.023525489289279805,0.013861036419601777,0.018678303242780518,"data,analyst"
40,0.4508704661319675,0.03796323581308036,-0.1885643035136126,-0.013503404232464955,-0.1368314042911663,-0.14762603350303297,-0.15907475907942809,-0.022865700736095878,-0.03971820574780155,-0.08711682969849913,0.049124540665323096,-0.12898918256456707,0.04768291118114999,-0.03580596985901685,-0.010504504443415432,-0.029059842035944843,0.05662257113199418,-0.025884097104201115,-0.010067285229180843,0.01639265270746271,"data,analyst"
41,0.37470579925530284,0.17218034634437673,-0.22213775545957762,-0.010618406642249386,-0.18883275068254793,-0.08499506001434193,-0.0013383717216264726,-0.07083772712461149,-0.08378667319732991,-0.11178459398594144,0.009766286345914433,-0.07325273276944025,0.12141074554213797,0.015360791830713925,-0.03550008932347866,0.02673150243084722,-0.00904182132748275,-0.005367489440141213,0.047286765805688226,-0.011735657960398684,"data,analyst"
42,0.26051858591748905,0.14280125622070272,-0.09847423975599777,-0.0467196288986787,-0.17839007320384567,-0.14132643088758,-0.1205293764482904,0.37759374038680477,0.25332191781851005,0.5021932652067561,0.25959430876270173,-0.21104278177581093,-0.05380308492952282,0.21680672135011117,-0.024074670940335142,0.1544276794248702,0.13554258807000705,-0.058687126438050116,0.006353787412329962,0.09505071877278538,"data,analyst"
43,0.37596800237009903,0.1945078837421037,-0.14098021756923787,0.021655421979658026,-0.15636729091683957,-0.048881001145984176,0.1384183539541031,-0.04764593059601923,-0.05254646902529155,-0.13361860697111547,-0.018879837147055982,-0.08017400689050393,0.03841422733215103,0.16138537110416024,0.014890368592620414,0.058687588392936765,-0.01096660173492064,-0.18188558255546414,-0.10258691343608922,0.0831303702019606,"data,analyst"
44,0.2973075397984543,0.1511705067793403,-0.14359581249339495,-0.03037321693045743,-0.1407440435484932,-0.07545721017050601,0.04081890685552898,-0.079903956044275,-0.06491580454527614,-0.15292732714584756,0.0395063159001748,-0.0731787674461175,0.06978045895596817,0.06591618916675661,-0.036771509543677194,-0.03728139941145075,-0.0005288558880506833,-0.0026640238710129,0.09278060731424376,0.02833381080937421,"data,analyst"
45,0.257752140038464,0.04472756678230214,-0.15643444968629544,0.08712916957291958,-0.15225060624212328,-0.0477875353941204,-0.16523100946682412,0.16462577854422672,-0.03623881144638357,-0.1272387976947546,-0.05167104720321122,0.047718273258419014,0.08063989086648188,-0.08766435740620875,0.004508098474005124,-0.0826390573379307,0.22116394463368155,0.10478382817213878,0.10873240940244783,-0.11453289205329732,"data,analyst"
46,0.2634181727352406,0.15994315887261093,-0.17637569489515606,-0.07057464537329138,-0.08706532506556615,-0.07578078484815239,0.10554833264281949,-0.09777049137916409,0.021367487268431722,-0.029208992419390865,-0.005262520892545643,-0.043673395845480606,0.08160691054669182,0.03592774135451477,0.004666182432895914,-0.04616573777469062,0.03963906643834255,0.017305660797379538,-0.0022119947427190105,0.018564666353294308,"data,analyst"
47,0.2934107632844257,0.06584179008534655,-0.14943129354164703,-0.026055502411553633,-0.041412894952164894,-0.10296558309489895,0.021632061069744704,-0.019759283833269733,-0.01109930972479913,-0.1062859987856851,0.045185849976915805,-0.06827894415092571,0.022237974270674293,-0.09695812167764556,0.04200805839140962,-0.007203669993799338,-0.005966803192062282,0.06866464172015846,0.05769744397264579,-0.005181042270997324,"data,analyst"
48,0.30099791971748513,0.1141189805886767,-0.24222885885897288,-0.0019458911939101691,-0.20859054538467997,-0.06933734279114616,-0.04382236463466005,0.08027309703230816,-0.045472060129394476,-0.14297453022628379,-0.05862994892770104,-0.04485538489154101,-0.02905667302586072,-0.03954378107782662,0.035102800953458003,-0.03588026886213777,0.05857181447989749,-0.1503952823635388,-0.14269945941812678,0.08607177820837965,"data,analyst"
49,0.25882146994177385,0.1420689403415588,-0.0980612470832044,-0.04653087165686465,-0.17787530596965964,-0.1409882158183623,-0.12034842104785404,0.37722436548407723,0.25329543665198057,0.5022214844670104,0.2597099622192084,-0.21122844645401886,-0.05388612977876521,0.2170789756803358,-0.02401779847721553,0.15466518617559039,0.1357942102550288,-0.05872410581426338,0.006442218672111536,0.09529765977002556,"data,analyst"
50,0.38591967663992743,0.1497822996165355,-0.1697445002511534,0.0457449500417952,-0.21054397665054742,-0.03753682465633233,-0.056783990862039856,0.15947481961741214,-0.021500778593953093,-0.18272658396897548,-0.05959916177141797,-0.08169776071306264,-0.0030731162036922452,-0.08516837985226956,-0.057097254719073356,-0.030341762762129177,0.01596553753659541,-0.016296396164708068,0.023864043578908412,0.07401975901493156,"data,analyst"
51,0.2944195487925228,0.11822340934621946,-0.1408618715636908,-0.04874154304780214,0.004659503270119893,0.08960888022432702,-0.001081684289170979,-0.10780266688095987,-0.07507392173806081,0.0641977948441132,0.0197610572968618,0.01874894637466147,0.04804613318640345,-0.24529899893882604,-0.03505258138052834,-0.1237273312856646,0.1622245169250232,-0.062415490704274275,-0.05175235876336168,-0.2015932282100206,"data,analyst"
52,0.3568548899380255,0.11851643959635974,-0.2745740374547885,-0.06806624998695286,-0.12816327463332536,0.28868100533964103,-0.1211320393063546,-0.07174469423835143,-0.14391518716124807,-0.1194660278388525,0.027165256291647132,-0.0968922159875428,0.06953378891866858,0.07056061516351343,-0.005509890865168769,0.00781893976015969,-0.016276441467555736,-0.04035242147703888,-0.0841257431512016,-0.019993668926339057,"data,analyst"
53,0.35036512587506435,0.22955268348257643,-0.22963438032327052,-0.04447298044783147,-0.20975102566170278,-0.0691471341080396,0.005043956918336418,0.04153472145741145,0.005123905550690042,-0.1409679720463971,-0.05435466853993842,-0.0753579133867547,0.09264998950038508,0.0713781235375221,0.03724969584855424,-0.0037268080877070568,0.026694574048765542,-0.08504019404086997,-0.012956267656877206,0.04417406735032728,"data,analyst"
54,0.40227118157151953,0.22518862792099437,-0.306128724419992,-0.06283674752513799,-0.2424002316320511,-0.10457202101622144,-0.022177569101852375,-0.006576903899425663,-0.02856278595103145,-0.10514115745895014,0.049376174807215095,-0.07413592982627798,0.13257719583678915,0.017090081376366,0.019516395024519993,-0.05466965829246583,0.015435280846695307,-0.029490840556666162,-0.058813587423104836,-0.014770792076915663,"data,analyst"
55,0.4304326244757244,-0.0026408771606772647,-0.057792648927138576,0.059520307281023026,-0.2536221476590091,-0.01096098924492638,-0.20673355670456017,0.12799027097520524,-0.0005509951311864925,-0.11812602607373514,-0.09455690129399735,-0.04113733477797074,0.01622337757647639,-0.06673824494227613,-0.0062990770042029645,-0.04852303105241178,-0.02859492356382544,-0.028403530906239597,0.006955883126024062,0.11343766501037572,"data,analyst"
56,0.35314106597938627,0.029297233310890656,-0.15509030211919958,0.15832548367299024,-0.0582626249907339,-0.053510098403972715,-0.12207477734713852,0.12346512990765794,-0.055991243091898436,-0.20683627434774632,-0.07300906773016426,0.05886815502912889,0.005439998382163818,-0.114416571104483,0.026963609465738406,-0.07258547465082504,0.22216812898170518,-0.0013057923612341228,0.024560507195488624,-0.017610661401079027,"data,analyst"
57,0.3451514087281937,0.1679726205656946,-0.28342869297774886,-0.07226483867168192,-0.1741243261264503,-0.09900932336640672,0.03218747455555398,-0.04215891130599758,-0.057391830269549894,-0.19213030608965365,0.051272067866858645,-0.11089380829552689,0.07865170173475171,0.08592926377480596,0.011561542693766719,-0.012238601386455338,0.01374996907626104,-0.08752029458820584,-0.05876955149674451,0.06324679623565219,"data,analyst"
58,0.3136025477255192,0.15374329141422152,-0.1535942762412277,-0.025837771691978123,-0.06461257234680463,-0.01277511356070033,-0.014540611529923425,-0.08185344933963531,-0.12631595901464862,0.04780805157546347,0.050117399739305846,-0.004325582392676109,0.06640683789197066,-0.2660009085945244,0.005128550667824497,-0.10426784988727372,0.16223583013615972,-0.0796333826271977,-0.08353575196952534,-0.20465072829946956,"data,analyst"
59,0.13838009168641294,0.07285908758705348,-0.13001951199531042,-0.014528748148782895,-0.1534858781042775,-0.055555310738763,-0.0734100222985113,0.02639084185195569,-0.04287337287531623,-0.02153255402999563,0.031117680718983937,0.013569980187476863,-0.039502682185316745,-0.03791942282462383,0.031119552125835875,-0.01099695666745298,0.09637796936859992,-0.0656058819090297,-0.05400086895577902,-0.03253128714862132,"data,analyst"
60,0.24813820068527961,0.08438194730447154,-0.1428745900218597,-0.0226946012981931,-0.233641357823357,-0.04636944747966477,-0.09517442347474102,0.10231212134672579,-0.09309946124586743,-0.07195533174723376,-0.021458906544585647,0.019486386230103916,-0.04784993560376691,-0.050661349135886345,0.012163891702784296,-0.026723000511299333,0.05823155287861629,-0.16138698570212034,-0.1623559348540739,0.13901668083064442,"data,analyst"
61,0.18900850595487945,-0.07894825405060757,0.03325260755089766,0.22749594330469636,-0.08668117117378929,0.007827757656803347,0.10691416190751725,-0.08095599035481948,-0.04224496842795844,0.04250886934611156,0.03091481728520356,-0.0348822605882229,0.04570117409379173,0.11251878931150198,0.027699817435430988,0.09033468995375965,-0.11415813289852966,-0.0941519159581495,-0.12786676890197118,-0.06664924733659008,"project,manager"
62,0.4059549079423137,-0.17072077400127195,0.016783794291066655,0.38442180515223,-0.13569469479164373,0.0860916671328803,0.111802896175173,-0.05422625971721473,-0.030213703964784344,-0.004641657515325387,-0.018917462288546107,-0.06266274073704889,0.04229298585906294,0.07193107857009277,-0.013846675526593362,0.0907201170933803,-0.16268783363252007,-0.05586078410201405,0.03699280984408074,0.047510371610852246,"project,manager"
63,0.30786620876956744,-0.023685440612778125,-0.0617252618836787,0.24438684041717632,-0.0710450909173571,0.018176633881094743,-0.04534024807492022,0.31298260887042373,0.15657956133919232,0.07599181504571292,0.0412001894773693,-0.04315970639861169,0.05880159924486515,-0.16784584639141853,-0.10379150327258492,0.006391208269402962,-0.009974812887411455,0.012856263655256498,0.054141724619712395,0.004200771441691174,"project,manager"
64,0.4319844798905399,-0.08167647076002804,-0.034290269861770264,0.3214793340893262,-0.039704810795561096,0.03921137372498564,-0.010881526563832006,0.20295267818803575,0.22343557458348148,0.09008365240502615,-0.001377631385963015,0.000396182666617752,0.05593185743528873,-0.19359340593057398,-0.09072027774332532,0.026727856982848627,-0.047116910395613096,0.03250073311592678,-0.005308859513254721,-0.03711240295966928,"project,manager"
65,0.26611346711333506,-0.15230347537185024,0.023225162824191493,0.2088972884455371,-0.13302752973965723,0.02935095628097877,0.051151754965316806,-0.017105753904113497,-0.03297448842227609,0.03643997842230982,-0.06544500332995179,-0.00038324617690222796,-0.026430466920360433,0.021284961704789638,-0.0812713078659938,-0.005469304230258891,-0.02548602550613769,-0.05630114153466894,-0.06153311259699135,0.034514164969849374,"project,manager"
66,0.2807020115502256,-0.20601095240971862,0.03392583392193783,0.32889892244982766,-0.07079243458387222,0.06460566658274122,-0.11780753821756378,-0.13503655719127602,0.13096323789151232,0.010865231796070659,0.3509793585580799,0.4858250405048457,0.3831650172253676,0.08958085551796377,-0.008951399397511295,-0.023715816405151316,0.24476249442303333,0.04412813375883903,0.08391741541398189,-0.061760729466605914,"project,manager"
67,0.2807020115502256,-0.20601095240971862,0.03392583392193783,0.32889892244982766,-0.07079243458387222,0.06460566658274122,-0.11780753821756378,-0.13503655719127602,0.13096323789151232,0.010865231796070659,0.3509793585580799,0.4858250405048457,0.3831650172253676,0.08958085551796377,-0.008951399397511295,-0.023715816405151316,0.24476249442303333,0.04412813375883903,0.08391741541398189,-0.061760729466605914,"project,manager"
